code;pk;name;Activity_Number;Activity_Title;Activity_Description;Activity_Details;$/€ 
AU;8796163276801;Marriott Vacation Club® at Surfers Paradise;Activity 12;Teen Activities – Tennis;Basic tennis drills and game.;Minimum age: 12 years old. Duration: 45 minutes.;
AU;8796163276801;Marriott Vacation Club® at Surfers Paradise;Activity 13;Teen Activities – Soccer;Basic soccer drills and game.;Minimum age: 12 years old. Duration: 45 minutes.;
AU;8796163276801;Marriott Vacation Club® at Surfers Paradise;Activity 14;Teen Activities – Bootcamp;Fitness exercises in a bootcamp style.;Minimum age: 12 years old. Duration: 45 minutes.;
AU;8796163276801;Marriott Vacation Club® at Surfers Paradise;Activity 15;Teen Activities – Table Tennis;Table tennis tournament.;Minimum age: 12 years old. Duration: 45 minutes.;
AU;8796163276801;Marriott Vacation Club® at Surfers Paradise;Activity 16;Teen Activities – Basketball;Basic basketball drills and game.;Minimum age: 12 years old. Duration: 45 minutes.;
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 1;Waffle Breakfast;Self-serve waffle station with a variety of toppings and beverages.;Person, all you can eat. Sunday/Wed, 8 a.m.-10 a.m.;$
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 2;Hot Dog Social;Fire-roasted by guests in Courtyard Plaza. Condiments and beverages included. ;Saturdays, 4 p.m.-5 p.m. Weather permitting.;
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 3;S'mores;Fire-roasted by guests in Courtyard Plaza. Beverages included. Weather permitting.;Twice weekly, 4 p.m.-5 p.m. Weather permitting.;
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 4;Hot Chocolate Bar;Self-serve with a variety of toppings. ;Winter seasonal.;
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 5;Wine & Cheese;Four types of wine, 5 types of cheese. ;All ages welcome but must be 21+ to sample wine. Monday, 4 p.m.-5 p.m.;
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 6;Grilled Cheese & Tomato Soup;Sandwiches hand-made by Activities staff. Soup served in small cups for dipping.;Once each week, 4 p.m. - 5 p.m.;
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 7;Ice Cream Sundae Bar;Chocolate and vanilla ice cream with a variety of toppings. ;Once each week, 4 p.m.-5 p.m. Summer seasonal.;
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 8;Ceramics;Offered in Artisans Workshop. Kiln-fired by Activities staff.;11 a.m.-3 p.m. & 5:30 p.m.-7:30 p.m. Closed Sunday. Evening hours vary by season. Prices vary by piece.;$
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 9;Glass Etching;Offered in Artisans Workshop. Use stencils and etching paste to create permanent design.;11 a.m.-3 p.m. & 5:30 p.m.-7:30 p.m. Closed Sunday. Evening hours vary by season. Prices vary by piece.;$
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 10;Canvas Painting;Offered in Artisans Workshop. Pick from large, small or pre-sketched. Use acrylic paint.;11 a.m.-3 p.m. & 5:30 p.m.-7:30 p.m. Closed Sunday. Evening hours vary by season. Prices vary by piece.;$
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 11;Stuff-a-Buddy;Offered in Artisans Workshop. Pick from large or small animal. Fill with stuffing, paint a t-shirt and make a birth certificate.;11 a.m.-3 p.m. & 5:30 p.m.-7:30 p.m. Closed Sunday. Evening hours vary by season. Prices vary by piece.;$
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 12;Colorado Magnet Painting;Offered in Artisans Workshop. Use acrylic paint and magnet gloss.;11 a.m.-3 p.m. & 5:30 p.m.-7:30 p.m. Closed Sunday. Evening hours vary by season. Prices vary by piece.;$
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 13;Pillow Case Painting;Offered in Artisans Workshop. Use fabric paint to fill in a pre-drawn design.;11 a.m.-3 p.m. & 5:30 p.m.-7:30 p.m. Closed Sunday. Evening hours vary by season. Prices vary by piece.;$
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 14;Bag Making;Offered in Artisans Workshop. Pick out a bag and decorate using puffy and fabric paints.;11 a.m.-3 p.m. & 5:30 p.m.-7:30 p.m. Closed Sunday. Evening hours vary by season. Prices vary by piece.;$
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 15;Complimentary Activities;Offered in Artisans Workshop. Bottle decorating (decoupage), picture frame decorating, stained glass, wine charm making, bead jewelry.;11 a.m.-3 p.m. & 5:30 p.m.-7:30 p.m. Closed Sunday. Evening hours vary by season. Prices vary by piece.;
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 16;Owner's Forum;Meet with GM to learn about property. Cookies and beverages included.;Must pre-register. Once each week. Day and time may vary throughout year.;
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 17;Sledding & Hot Cocoa;Take sleds to Carter Park. Hot chocolate provided by staff.;Must sign waiver. All ages. Younger children should be have an adult. Winter Seasonal. Once each week.;
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 18;Kid's Night In;Children left with staff member. Make pizza, have ice cream, play games, watch movie. ;Children must be over 3. Must sign a waiver. Pre-register. Once each week, 6 p.m.-9 p.m. Seasonal.;$
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 19;Trout Fishing;Go to Maggie Pond. Bait and poles provided. ;All ages. Must register in advance for fishing license. Once each week.;
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 20;Illinois Creek Trail Hike;This activity is physically challenging.;All ages. Must sign waiver. Twice weekly, times vary. Weather dependent.;
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 21;Burro Trail Hike;Easy hike from right behind hotel, follows near groomed trail.;All ages. Must sign waiver. Twice weekly, times vary. Weather dependent.;
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 22;Select 10 Trail Hike;Intermediate hike on resort property to reservoir.;All ages. Must sign waiver. Twice weekly, times vary. Weather dependent.;
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 23;Pre-Ski Stretch;45 minute class focused on stretching muscles associated with skiing and snowboarding.;All ages. Twice weekly in Fitness Center.;
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 24;Pre-Ski Strength;45 minute class focused on strengthening muscles associated with skiing and snowboarding. ;All ages. 8 a.m. Twice weekly in the Fitness Center.;
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 25;Nature Scavenger Hunt;Explore local trails while searching for specific items. ;All ages. Must sign waiver. Twice weekly, times vary. Weather dependent.;
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 26;Strength & Tone;45 minute class focused on circuit training.;All ages. 8 a.m. Twice weekly in the Fitness Center.;
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 27;Stretch and Relax;45 minute class with yoga-like class.;All ages. 8 a.m. Twice weekly in the Fitness Center.;
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 28;Documentaries;Several short films that give you a historical picture of Breckenridge.;All ages. 10 a.m. Three times each week.;
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 29;Sally Barber Mine Hike;Intermediate hike that leads to mine ruins. Guests must provide own transportation.;All ages. Must sign waiver. Once weekly, times vary. Weather dependent;
MV;8796163276801;Marriott's Mountain Valley Lodge;Activity 30;Movie Night;A variety of new and family friendly movies shown.;All ages. Three times each week at 8 p.m..;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 1;Early Bird;Everyday a different craft!;All Ages / Activities Tent Surf Club;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 2;Canvas Hand Print ;Make art with your hands!;Toddlers / Matey’s Hall;$
AC;8796163276801;Marriott's Aruba Surf Club;Activity 3;Crafty Corner ;Make a souvenir with your own hands!;Kids 4-12 / Matey’s Hall;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 4;Pool Bingo  ;Try your luck at this classic game.;All Ages / Pool Deck;$
AC;8796163276801;Marriott's Aruba Surf Club;Activity 5;Name That Tune ;Guests listen to a small part of the song and try to guess the name.;Teen - Adult / Tidal Pool;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 6;Stained Art ;Use paint to create a souvenir to take home. Done in the kids room.;Done by parents and kids;$
AC;8796163276801;Marriott's Aruba Surf Club;Activity 7;Beach Volleyball   ;Happens every day at 4 p.m. on the Surf Club beach.;Recommended for teens and adults;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 8;Music at the Pool ;Guests can request their favorite songs. ;At the pool area;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 9;Carnival Show and Buffet ;"Held at the Captain's Galley; for all ages.";Includes a small Carnival show that displays the costumes worn in the 2017 Aruba carnival ;$
AC;8796163276801;Marriott's Aruba Surf Club;Activity 10;Mixology Class ;Our activities attendant will show you how to make a few of the local drinks. Held at the Jacuzzi area at the Ocean Club.;Per person and you learn how to make 2 drinks;$
AC;8796163276801;Marriott's Aruba Surf Club;Activity 11;Mad Scientist Hour;Our mad scientist will show you how to mix up some fun with regular household products.;In the den and is complimentary for all ages;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 12;Ceramic Bank Art;Paint your own piggy bank.;At the activities tent and for all ages;$
AC;8796163276801;Marriott's Aruba Surf Club;Activity 13;Stuff-a-buddy;You can create your own special friend. Held at the Matey's hall. ;Great for kids and parents.;$
AC;8796163276801;Marriott's Aruba Surf Club;Activity 14;Guess That Wine;We will let you taste 4 different wines and you can guess the type and win a bottle of your choice.;Charge and held at our activities tent.;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 15;Limbo Contest;How low can you go. Let's test this.;Held at the pool deck;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 16;Cupcake Decoration;Kids and parents decorate their own cupcakes with different toppings and icing.;For 2 cupcakes. Held in the Matey's hall.;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 17;Italian Night Buffet;Great buffet set at the Captain's galley deck.;Per person for all ages.;$
AC;8796163276801;Marriott's Aruba Surf Club;Activity 18;Teens Social Hour;This is an hour where teens can meet in the den and socialize with each other while playing games. ;Held in the den with popcorn and juice.;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 19;Family Evening Out;Adults and kids meet at the Ocean Club firepit to roast marshmallows and make S'mores while parents can enjoy a glass of wine.;Kids and adults for a glass of wine.;$
AC;8796163276801;Marriott's Aruba Surf Club;Activity 20;Action Movie Night;Held in the den and has complimentary popcorn.;Complimentary for teens and adults;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 21;Matey's Craft Rewind;Guests can do any craft or activity they missed out on during the week.;Held in the kids room and the price varies according to the activity;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 22;Caribbean Mojito Night;Guests learn how to make different types of Mojito.;Done at the Ocean Club Jacuzzi area;$
AC;8796163276801;Marriott's Aruba Surf Club;Activity 23;Couples Movie Night;Couples can enjoy a romantic movie together.;Held in the den;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 24;T-Shirt Tie Dye;Guests can create amazing patterns with our dye.;At Matey's Hall ;$
AC;8796163276801;Marriott's Aruba Surf Club;Activity 25;Canvas Sand Art;Create a wonderful piece of art using our Arubian sand.;Held at the activities tent  ;$
AC;8796163276801;Marriott's Aruba Surf Club;Activity 26;Sugar Scrub Making;Make your own body scrub with natural ingredients.;Teens and adults ;$
AC;8796163276801;Marriott's Aruba Surf Club;Activity 27;Macrame Jewelry;Create your own design and make it a lifetime memory of Aruba's beauty.;At the activities tent Ocean Club for teens and adults ;$
AC;8796163276801;Marriott's Aruba Surf Club;Activity 28;BBQ Buffet;All you can eat BBQ including steak, ribs, chicken, salad bar, and a dessert station!;All ages/ Captain's Galley Pool Grill;$
AC;8796163276801;Marriott's Aruba Surf Club;Activity 29;Bahada di Solo;Join us for a glass of wine while enjoying Aruba’s best sunset!;Adults 18+ / Surf Club Beach at Palapa 102;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 30;Wine Social;Join in for a fun hour of wine drinking! Sign up required at ext. 6253.;Adults 18+ / Compass Lounge Surf Club;$
AC;8796163276801;Marriott's Aruba Surf Club;Activity 31;Billiards Time;Join us for a game of billiards.;All Ages / Pool Table on pool deck ;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 32;Flora & Fauna;A class about the wildlife on Aruba and the wildlife on property.;All Ages / Activities Tent Ocean Club;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 33;Canvas Art ;Express your creativity by making an art work on a canvas.;Teen-Adult / Activities Tent Ocean Club;$
AC;8796163276801;Marriott's Aruba Surf Club;Activity 34;Live Music Entertainment;Come over and listen to live music on the pool deck and make your own song request.;Everyone/ Pool Deck Ocean Club;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 35;Sangria Making;Come and join us for a fun night of sangria making and taste our surprise sangria recipe with our staff.;Adults 18+ / Jacuzzi Area Ocean Club ;$
AC;8796163276801;Marriott's Aruba Surf Club;Activity 36;Kids Night Out;Drop off night of pizza, games and activities.;Kids 4 - 12 / Matey’s Hall ;$
AC;8796163276801;Marriott's Aruba Surf Club;Activity 37;Kids Movie Night;Ask us about tonight’s movie. Adult supervision required.;All Ages / Matey’s Hall;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 38;A Night of Tasting;Join us in a wonderful class on spirit tasting! Sign up required in advance at ext. 6253.;Adults 18+ / Compass Lounge;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 39;Poker Night;"Try your luck at this classic game; the person with the most chips at the end of the night wins.";Adults 18+ / The Den at the Surf Club;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 40;Balloon Art Class;Join us in making different shapes of balloons.;All Ages / Matey’s Hall;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 41;Corn Hole;Challenge other guests to see who can aim the best.;All Ages / Ocean Club Beach Area;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 42;Dominoes Time;Join us and play that classic game in Aruba.;Everyone / Activities Tent Ocean Club ;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 43;1,2,3 Couples Challenge;Do you think you know your partner? Join in this fun game and find out.;Adult / Pool Deck;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 44;Matey’s Craft Rewind;Missed out on any of our crafts? Matey will have them all available just for you.;Price varies/ All Ages / Matey’s Hall;$
AC;8796163276801;Marriott's Aruba Surf Club;Activity 45;Foosball Challenge;Join our staff member for a fun game and see if you can compete with us.;All Ages / Foosball Ocean club;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 46;Papiamento Class;Join us in learning new words and phrases in our native language.;All Ages / Activities Tent Ocean Club;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 47;Minute to Win It;Complete the challenges in one minute.;All Ages / Pool Deck;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 48;Jewelry Making  ;Join us and make a cool necklace or bracelet and sparkle among the crowd.;All Ages / Activities Tent Ocean Club;$
AC;8796163276801;Marriott's Aruba Surf Club;Activity 49;Owners Social Hour;Meet the management team.;Adult / Pool Deck next to the Waterfall;
AC;8796163276801;Marriott's Aruba Surf Club;Activity 50;Pickleball ;Don’t know how? We’ll teach you.;All Ages / Tennis Courts;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 1;Guacamole Demo & Sangria ;Learn to make authentic guacamole paired with Sangria!;Ages 21+ for Sangria, Guacamole-All Ages.;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 2;Mac & Cheese Bar – Live Music;Build your own bowl of Mac and Cheese with a variety of toppings and enjoy music by Molly Seals. ;All Ages;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 3;Bloody Mary Bar;Create your own cocktail! ;Ages 21+;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 4;Tacos & Tequila;Enjoy 3 authentic tacos and 1 margarita!;All proceeds go to Children's Miracle Network. Ages 21+ for the margarita.;$
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 5;Parfait Bar;Start your morning right with this healthy breakfast made by you!;All Ages;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 6;Guided Hike;Join us for this strenuous tour into Van Sickle Bi-State Park. 4.5 miles round trip. We recommend water, good shoes, and sunscreen!;All Ages. Please know the hike has a significant elevation change and is recommended for teens and adults;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 7;Junk Food Bingo ;Come test your luck and win fun prizes.;All Ages;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 8;Wine & Bingo;Indulge in a glass of wine while testing your bingo luck.;Ages 21+ to play;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 9;Mimosas & Donuts;Is there a better combination for a morning on vacation?;Ages 21+;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 10;Walk to the Lake;Let us take you down to beautiful Lake Side Beach for a photo or two!;All Ages. Weather permitting. ;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 11;Mojito Making 101;Learn to make your own craft cocktail to show off to your friends at home.;Ages 21+;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 12;Hot Chocolate Bar;Add all the delicious toppings to this warm and cozy treat!;All Ages;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 13;Latin Dance Class;Learn the basics of Salsa, Meringue, Cha-cha, Argentine Tango and more with this fun filled class!;Bring a partner or come on your own. Teens/Adults;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 14;Blind Wine Tasting;Taste 6 different wines and see how well you know your vino!;Ages 21+;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 15;S'mores at the Fire Pit;Roast your tasty treat around the firepit.;All Ages;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 16;Zumba;Dance your way to fitness.;All Ages;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 17;Barre;Incorporates Ballet, Pilates, and Balance.;All Ages;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 18;Core;Get your heart & core pumping.;All Ages;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 19;Hoop Skills;Hula hooping for all ages.;All Ages;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 20;Gentle Yoga;Enjoy this slower flow yoga.;All Ages;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 21;AquaFit;Get your workout in the pool.;All Ages;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 22;Yoga Flow;Relax, stretch, and breathe.;All Ages;
QT;8796163276801;Marriott Grand Residence Club®, Lake Tahoe;Activity 23;Pilates;Sculpt and tone your body.;All Ages;
MS;8796163276801;Marriott's MountainSide;Activity 1;Finger Painting;Kids finger painting while watching cartoons or a movie.;Open to all ages but usually ages 4-12.;
MS;8796163276801;Marriott's MountainSide;Activity 2;Survival Bracelets;Make your own paracord survival bracelet. ;Open to teens and adults. ;$
MS;8796163276801;Marriott's MountainSide;Activity 3;Sugar Scrub Making Class;Treat yourself to your own customized exfoliating sugar scrub.;Open to teens and adults.;$
MS;8796163276801;Marriott's MountainSide;Activity 4;Junk Food Bingo;Win snacks in drinks in this classic bingo game.;Open to all ages.;
MS;8796163276801;Marriott's MountainSide;Activity 5;Apres Ski Social;A warm welcome in from the mountain with a variety of drinks and snacks.;Open to all ages.;
MS;8796163276801;Marriott's MountainSide;Activity 6;Chili Night;Listen to some live music while enjoying a bowl of Dutch oven cooked chili.;Open to all ages.;
MS;8796163276801;Marriott's MountainSide;Activity 7;Name That Tune;Test your musical knowledge!;Open to all ages.;
MS;8796163276801;Marriott's MountainSide;Activity 8;Local Beer Tasting;We will put the rumors of bad beer in Utah to rest with this tasting of three beers made right down the road in Salt Lake City.;Ages 21 and over.;$
MS;8796163276801;Marriott's MountainSide;Activity 9;Gorgoza Tubing Park;Gorgoza Tubing Park is a highlight of winter fun for the whole family. ;Open to all ages. Weather dependent due to snow.;
MS;8796163276801;Marriott's MountainSide;Activity 10;Friendship Bracelets;Learn how to weave a bracelet from thread! Who knows, you could make a business out of it!;Open to all ages.;
MS;8796163276801;Marriott's MountainSide;Activity 11;Ceramic Painting;Come choose your favorite ceramic piggy bank and start painting!;Open to all ages.;$
MS;8796163276801;Marriott's MountainSide;Activity 12;Adult Bingo;Enjoy a classic game of bingo with prizes for adults.;Open to ages 18 and over.;
MS;8796163276801;Marriott's MountainSide;Activity 13;Mason Jar Snow Globes;Create a snow globe to be able to take home some winter memories.;Open to all ages.;$
MS;8796163276801;Marriott's MountainSide;Activity 14;Owner's Reception ;Join us for a celebratory meet and greet with the MountainSide's General Manager, Mark Harney. Soda, wine, and cheese will be available.;Open to ages 21+;
MS;8796163276801;Marriott's MountainSide;Activity 15;Ice Cream Sundaes;Vanilla ice cream with a topping bar including everything you could ever want on a sundae.;Open to all ages.;$
MS;8796163276801;Marriott's MountainSide;Activity 16;Rapid Alcohol Infusion;You won't believe what kind of flavors you can create. Stop by to learn how to make flavored booze your own using fruits and herbs.;Open to ages 21+;$
MS;8796163276801;Marriott's MountainSide;Activity 17;Cartoons and Coloring;Some good ol' fashioned markers and coloring books while you watch a cartoon.;Open to all ages.;
MS;8796163276801;Marriott's MountainSide;Activity 18;Fire Cracker Cookies;We have a variety of icing and pop rocks to make your sugar cookie crackle and POP!;Open to all ages.;$
MS;8796163276801;Marriott's MountainSide;Activity 19;Make Your Own Snow;Create your own snow you can enjoy inside away from the cold!;Open to all ages.;
MS;8796163276801;Marriott's MountainSide;Activity 20;Glass Painting;Paint your own wine glass or mason jar to take home!;Teen/Adults;$
MS;8796163276801;Marriott's MountainSide;Activity 21;Blues, Brews, and Brats;"Enjoy roasting a hot dog or brat over the fire. (One per guest; limited quantity). Music by the John Paul Blues Band. T-shirts available.";Open to all ages;
MS;8796163276801;Marriott's MountainSide;Activity 22;Craft Cocktails 101;Come and learn the ins and outs of mixology. The featured drinks are Long Island Iced Tea, Fresh Lime Mojito, and the best Margarita you will ever have!;Open to ages 21+;$
MS;8796163276801;Marriott's MountainSide;Activity 23;Temple Square Tour;Enjoy a tour of Temple Square in Salt Lake and listen to the Mormon Tabernacle Choir with time for dinner as well. Dinner not included.;Open to ages 18+;$
MS;8796163276801;Marriott's MountainSide;Activity 24;Homestead Crater Soak and Swim;Swim in a 65 foot deep, 90-96 degree geothermal hot spring. After, we'll stop at the Heber Valley Dairy.;Charged at the crater. Open to all ages.;$
MS;8796163276801;Marriott's MountainSide;Activity 25;Family Feud;Team up in this classic game and see who wins!;Open to all ages;
MS;8796163276801;Marriott's MountainSide;Activity 26;Learn a Line Dance;Learn to bust a move with a number of different line dances.;Open to all ages;
HE;8796163276801;Marriott's Heritage Club;Activity 1;Ping Pong Tournament;Ping Pong Tournament between guests.;This is teen/adult activity;
HE;8796163276801;Marriott's Heritage Club;Activity 2;Golf Scramble ;Tee slots available for Heritage Golf Scramble! See Front Desk for details;All Ages;
HE;8796163276801;Marriott's Heritage Club;Activity 3;Big Game Squares;Come and grab a square and see if you will be the lucky winner after the big game! Children's Miracle Network donations accepted.;Teens/Adults;
HE;8796163276801;Marriott's Heritage Club;Activity 4;Adult Coloring ;Coloring books: not just for kids. Supplies at the front desk. ;Teens/Adults;
HE;8796163276801;Marriott's Heritage Club;Activity 5;Danish Social ;Come and have a snack … on us!;All Ages ;
HE;8796163276801;Marriott's Heritage Club;Activity 6;Hit the Trail Mix ;A fond farewell from your friends at Heritage Club. Grab some granola to go!;All Ages ;
HE;8796163276801;Marriott's Heritage Club;Activity 7;Family Movie Night ;Join us to watch a great family movie!;All Ages;
HE;8796163276801;Marriott's Heritage Club;Activity 8;Kids Night In ;Come and join us for a fun night just for the kids! Enjoy some pizza while we watch an entertaining movie! Min 2. Max 6.;Ages 7-12 ;$
HE;8796163276801;Marriott's Heritage Club;Activity 9;Apple Cider Social ;Enjoy some apple cider with other guests. ;All Ages;
HE;8796163276801;Marriott's Heritage Club;Activity 10;Arnold Palmer Social ;Come enjoy a refreshing beverage with the activities team. Kids and adult options available. ;All Ages;
HE;8796163276801;Marriott's Heritage Club;Activity 11;Bingo with a Punch;Enjoy some rum punch while you play! ;Adults 21+;$
HE;8796163276801;Marriott's Heritage Club;Activity 12;Bingo with Mimosas ;Enjoy bingo with mimosas!;Adults 21+;$
HE;8796163276801;Marriott's Heritage Club;Activity 13;Blackjack;Bringing a little Vegas to Hilton Head! Reservations. Max 6. ;Adults 18+;
HE;8796163276801;Marriott's Heritage Club;Activity 14;Boozehound Beer Hunt;Be the first to find the hidden six pack around the resort!;Adults 21+;
HE;8796163276801;Marriott's Heritage Club;Activity 15;Candle Making;Make your own candle. Choose your scent and color. ;Teen/ Adults;$
HE;8796163276801;Marriott's Heritage Club;Activity 16;Candy Bingo;Bingo to satisfy your sweet tooth. ;All ages;
HE;8796163276801;Marriott's Heritage Club;Activity 17;Ice Cream Making;Come learn how to make your own ice cream;All ages;$
HE;8796163276801;Marriott's Heritage Club;Activity 18;Coffee Social ;Enjoy some coffee with your resort fun team!;Teens/Adults;
HE;8796163276801;Marriott's Heritage Club;Activity 19;Cookie Jar Craft;Join us to make the perfect holiday gift: a DIY cookie mix.;All ages;$
HE;8796163276801;Marriott's Heritage Club;Activity 20;Cornhole Competition;Join us in a friendly competition to see who is the champion.;All Ages;
HE;8796163276801;Marriott's Heritage Club;Activity 21;Newlywed Game;Want to find out how well your spouse knows you? ;Adults 21+ ;
HE;8796163276801;Marriott's Heritage Club;Activity 22;Craft Corner;Choose between glass painting or glass etching.;Teen/ Adult;$ 
HE;8796163276801;Marriott's Heritage Club;Activity 23;discoverNATURE;Join the Activities Team for a morning beach walk!;All Ages;
HE;8796163276801;Marriott's Heritage Club;Activity 24;DIY Stocking Stuffers;Make DIY sugar or salt scrub to give as a gift or to keep! ;All Ages;$
HE;8796163276801;Marriott's Heritage Club;Activity 25;Duct Tape Wallets;Make a wallet entirely out of duct tape. ;Kid/Teen;$
HE;8796163276801;Marriott's Heritage Club;Activity 26;Elf on the Shelf;Join us for the reading of this classic holiday tradition. ;Kids;
HE;8796163276801;Marriott's Heritage Club;Activity 27;Family Feud Game;Teams compete to match answers of nationwide surveys. ;All Ages;
HE;8796163276801;Marriott's Heritage Club;Activity 28;Find the Leprechaun ;Join us in this scavenger hunt for the leprechaun that is hiding somewhere on the property!;All Ages;
HE;8796163276801;Marriott's Heritage Club;Activity 29;Football Logo Trivia;Test your knowledge of team logos against other guests!;All Ages;
HE;8796163276801;Marriott's Heritage Club;Activity 30;Tie Dye T-Shirts;Come down and make a groovy Hilton Head t-shirt. ;All Ages;$ 
HE;8796163276801;Marriott's Heritage Club;Activity 31;Pool Side Trivia ;Test your knowledge, while having a beautiful view of the Calibogue Sound.;All Ages;
HE;8796163276801;Marriott's Heritage Club;Activity 32;Happy Hour Trivia;Enjoy a drink while you play trivia with your resort fun team. ;Adults 21+ ;
HE;8796163276801;Marriott's Heritage Club;Activity 33;Hot Chocolate Social ;Come grab some complimentary hot chocolate with your favorite activities team. ;All Ages;
HE;8796163276801;Marriott's Heritage Club;Activity 34;Ice Cream Social ;Join us for this refreshing treat!;All Ages;$ 
HE;8796163276801;Marriott's Heritage Club;Activity 35;Irish Cream Social ;Oh the weather outside is frightful, but Irish coffee is so delightful. ;Adults 21+ ;
HE;8796163276801;Marriott's Heritage Club;Activity 36;Iron Chef Challenge;Stop by the front desk to receive your secret ingredient. ;All Ages;
HE;8796163276801;Marriott's Heritage Club;Activity 37;Iron Chef Judging ;Stop by and check out everyone's delicious dish.;All Ages;
HE;8796163276801;Marriott's Heritage Club;Activity 38;Island Orientation ;Learn about Hilton Head Island.;All Ages;
HE;8796163276801;Marriott's Heritage Club;Activity 39;Java with the GM;Enjoy some coffee and talk to our management about what's happening on the island and about upcoming resort projects.;Adults 18+ ;
